inspection_id,container_no_raw,inspection_time,facility,damage_code,component,severity,estimated_cost,currency,inspector_id,photo_ref,remarks,source
INSP4297570,TCNU4654134,2026-01-12T11:58:00.000000,CT04-B-10-3,SC,FLOOR,NO_DEFECT,111.87,USD,EMP760,img_4205.jpg,Bent frame,tablet
INSP7918149,TCNU4654134,2026-01-12T11:58:00.000000,CT04-Terminal,FL,FLOOR,CRITICAL,164.19,USD,EMP366,img_1386.jpg,Bent frame,paper_form
INSP9783831,TCNU8513486,2025-12-12T13:24:00.000000,CT02-Yard-B,D1,ROOF,NO_DEFECT,424.72,USD,EMP226,img_2243.jpg,Bent frame,mobile_app
INSP5677651,TCNU8513486,2026-01-19T20:43:00.000000,CT03-Depot,D2,ROOF,CRITICAL,133.49,USD,EMP826,img_2092.jpg,Bent frame,tablet
INSP4399070,CXDU3817872,2026-01-03T15:58:00.000000,CT04-B-10-3,BR,FLOOR,MINOR,154.21,USD,EMP234,img_1600.jpg,Hole found,tablet
INSP9091388,CXDU3817872,2026-01-09T20:10:00.000000,CT02-C-20-4,D1,DOOR,NO_DEFECT,249.01,USD,EMP513,img_6482.jpg,Hole found,paper_form
INSP9210885,HLCU5341870,2026-01-08T09:44:00.000000,CT04-Terminal,SC,SIDE,MINOR,125.66,USD,EMP818,img_3835.jpg,Bent frame,tablet
INSP5416213,HLCU5341870,2026-01-11T05:50:21.773183,CT04-Terminal,SC,SIDE,CRITICAL,446,USD,EMP159,img_5278.jpg,Hole found,tablet
INSP8807156,HLCU5341870,2026-01-12T19:04:00.000000,CT03-A-01-1,H1,SIDE,CRITICAL,61.48,USD,EMP713,img_2492.jpg,,tablet
INSP2892927,HLCU5341870,2026-01-12T19:04:00.000000,CT01-A-12-1,FL,FLOOR,NO_DEFECT,258.74,USD,EMP472,img_6232.jpg,Scratches,tablet
INSP2514915,HLCU5341870,2026-01-11T04:14:42.383361,CT03-Depot,D1,ROOF,MINOR,303.22,USD,EMP995,img_8831.jpg,Bent frame,mobile_app
INSP6085397,HLCU5341870,2026-01-08T23:46:32.894884,CT02-Yard-B,D1,DOOR,NO_DEFECT,352.06,USD,EMP289,img_4320.jpg,Scratches,paper_form
INSP8840454,MSCU8827398,2026-01-15T08:22:07.699888,CT04-B-10-3,D1,ROOF,MAJOR,415.65,USD,EMP450,img_6027.jpg,Bent frame,mobile_app
INSP7363817,MSCU8827398,2025-12-22T11:10:00.000000,CT01-Yard-A,H1,ROOF,MAJOR,343.22,USD,EMP207,img_8016.jpg,Scratches,paper_form
INSP8016103,MSCU8827398,2026-01-23T16:16:00.000000,CT01-A-12-1,D1,ROOF,CRITICAL,212.57,USD,EMP730,img_2244.jpg,,paper_form
INSP7653170,CXDU1102936,2026-01-06T02:46:00.000000,CT04-Terminal,D2,FRAME,MINOR,163.76,USD,EMP863,img_7502.jpg,,paper_form
INSP5711947,CXDU1102936,2026-01-05T22:06:33.387160,CT03-Depot,SC,SIDE,MAJOR,229.58,USD,EMP319,img_5175.jpg,Scratches,paper_form
INSP6724011,CXDU1102936,2026-01-05T00:23:11.857048,CT01-B-05-2,D2,ROOF,NO_DEFECT,188.65,USD,EMP463,img_2619.jpg,Scratches,mobile_app
INSP5578331,CXDU1102936,2026-01-06T02:46:00.000000,CT03-A-01-1,BR,FLOOR,MAJOR,393.02,USD,EMP171,img_6607.jpg,,tablet
INSP9578649,CXDU1102936,2026-01-05T10:19:46.228987,CT01-A-12-1,SC,ROOF,MAJOR,456.19,USD,EMP497,img_4372.jpg,Bent frame,mobile_app
INSP6760532,MSCU6430962,2026-01-06T07:48:00.000000,CT02-Yard-B,BR,FLOOR,MINOR,210.99,USD,EMP790,img_4053.jpg,Bent frame,mobile_app
INSP7768350,MSCU6430962,2026-01-11T22:27:00.000000,CT01-B-05-2,BR,SIDE,CRITICAL,345.09,USD,EMP774,img_5315.jpg,Scratches,tablet
INSP9365276,CXDU4576414,2026-01-14T17:09:00.000000,CT04-Terminal,D2,DOOR,NO_DEFECT,386.24,USD,EMP520,img_8427.jpg,Hole found,tablet
INSP5234737,CXDU4576414,2026-01-06T18:06:00.000000,CT03-Depot,D2,FLOOR,NO_DEFECT,,USD,EMP710,img_9984.jpg,Bent frame,mobile_app
INSP6444484,CXDU1677308,2026-01-12T13:19:00.000000,CT01-A-12-1,D1,FLOOR,CRITICAL,109.66,USD,EMP262,img_9566.jpg,Scratches,tablet
INSP6510007,CXDU1677308,2026-01-13T03:06:30.056998,CT01-Yard-A,D2,SIDE,MAJOR,379.11,USD,EMP197,img_8841.jpg,,tablet
INSP2267278,CXDU1677308,2026-01-13T23:27:00.000000,CT01-A-12-1,FL,FLOOR,CRITICAL,336.88,USD,EMP113,img_7864.jpg,Hole found,mobile_app
INSP7003762,TCNU9306667,2025-12-27T07:09:00.000000,CT03-A-01-1,H1,DOOR,MAJOR,265.49,USD,EMP594,img_5215.jpg,,mobile_app
INSP4366302,TCNU5970467,2026-01-07T06:40:15.543102,CT03-Depot,SC,FRAME,MINOR,280.19,USD,EMP387,img_7780.jpg,Hole found,mobile_app
INSP7664070,TCNU5970467,2026-01-07T15:00:00.000000,CT01-A-12-1,D2,FRAME,MAJOR,364.45,USD,EMP352,img_3271.jpg,Scratches,tablet
INSP7509776,TCNU5970467,2026-01-02T22:14:51.537445,CT03-Depot,SC,FLOOR,MAJOR,184.85,USD,EMP740,img_1009.jpg,,mobile_app
INSP7203374,PONU8345560,2025-12-21T14:11:35.952906,CT02-C-20-4,BR,ROOF,NO_DEFECT,330.27,USD,EMP528,img_3531.jpg,,tablet
INSP3567514,PONU8345560,2026-01-04T15:14:00.000000,CT01-A-12-1,H1,DOOR,MINOR,476.59,USD,EMP807,img_8963.jpg,,mobile_app
INSP9387515,PONU8345560,2025-12-12T00:26:00.000000,CT03-Depot,H1,FRAME,NO_DEFECT,345.42,USD,EMP232,img_1693.jpg,Hole found,mobile_app
INSP2593263,PONU8345560,2026-01-04T15:14:00.000000,CT02-C-20-4,BR,FRAME,MAJOR,69.32,USD,EMP304,img_1382.jpg,Scratches,mobile_app
INSP3474616,PONU8345560,2026-01-04T08:37:39.836493,CT02-Yard-B,H1,FRAME,MAJOR,94.87,USD,EMP414,img_2896.jpg,,tablet
INSP2499260,TCNU1623286,2026-01-04T11:31:00.000000,CT02-C-20-4,SC,FLOOR,MINOR,,USD,EMP614,img_3944.jpg,Bent frame,tablet
INSP3380304,TCNU1623286,2025-12-29T10:59:00.000000,CT03-A-01-1,H1,DOOR,MAJOR,472.03,USD,EMP853,img_5602.jpg,,mobile_app
INSP6964234,TCNU8442087,2026-01-04T13:53:00.000000,CT03-Depot,BR,DOOR,NO_DEFECT,474.55,USD,EMP725,img_5913.jpg,Hole found,tablet
INSP5938516,TCNU8442087,2026-01-04T13:53:00.000000,CT03-A-01-1,D1,ROOF,MAJOR,383.76,USD,EMP812,img_8541.jpg,Scratches,paper_form
INSP1224085,TCNU8442087,2025-12-22T18:24:34.181307,CT01-Yard-A,FL,FRAME,NO_DEFECT,478.97,USD,EMP579,img_3908.jpg,Hole found,mobile_app
INSP7287426,TCNU8442087,2025-12-27T04:38:38.826106,CT01-B-05-2,FL,ROOF,CRITICAL,351.78,USD,EMP580,img_3280.jpg,,tablet
INSP6839701,TCNU7001082,2026-01-11T07:29:00.000000,CT01-B-05-2,H1,SIDE,CRITICAL,301.43,USD,EMP825,img_6100.jpg,Hole found,mobile_app
INSP7219111,TCNU7001082,2026-01-12T12:40:16.268799,CT01-A-12-1,H1,SIDE,NO_DEFECT,251.6,USD,EMP479,img_9093.jpg,Bent frame,tablet
INSP1860199,TCNU7001082,2026-01-12T19:21:00.000000,CT01-Yard-A,BR,FRAME,NO_DEFECT,221.7,USD,EMP127,img_7710.jpg,Scratches,paper_form
INSP4789959,TCNU6228874,2026-01-05T13:03:00.000000,CT04-Terminal,D2,DOOR,MAJOR,291.52,USD,EMP170,img_3027.jpg,,paper_form
INSP3726635,TCNU6228874,2026-01-03T20:20:00.000000,CT01-B-05-2,FL,DOOR,CRITICAL,418.06,USD,EMP580,img_4222.jpg,,tablet
INSP5779460,MSCU9806342,2026-01-01T19:05:00.000000,CT04-B-10-3,BR,FRAME,MAJOR,457.26,USD,EMP244,img_5845.jpg,,paper_form
INSP2415295,MSCU9806342,2026-01-01T18:10:20.025246,CT01-Yard-A,H1,FRAME,MINOR,149.02,USD,EMP402,img_1697.jpg,Scratches,tablet
INSP5557810,MSCU9806342,2025-12-31T10:43:00.000000,CT01-B-05-2,D1,FLOOR,MAJOR,488.31,USD,EMP839,img_9065.jpg,,paper_form
INSP9424991,MSCU9806342,2026-01-01T00:20:32.537238,CT04-Terminal,SC,DOOR,NO_DEFECT,147.42,USD,EMP722,img_2712.jpg,,tablet
INSP4200830,CXDU3323586,2026-01-08T21:05:00.000000,CT02-C-20-4,BR,SIDE,MAJOR,71.06,USD,EMP843,img_4792.jpg,Bent frame,mobile_app
INSP5860038,CXDU3323586,2026-01-08T08:51:00.000000,CT02-C-20-4,D2,ROOF,MAJOR,197.52,USD,EMP904,img_5305.jpg,,tablet
INSP7021929,TCNU9707228,2026-01-18T10:08:36.401765,CT02-Yard-B,BR,ROOF,CRITICAL,466.39,USD,EMP177,img_2526.jpg,Hole found,paper_form
INSP8712861,TCNU9707228,2026-01-23T17:07:04.412306,CT02-C-20-4,FL,SIDE,CRITICAL,472.77,USD,EMP746,img_9086.jpg,Bent frame,mobile_app
INSP7782513,TCNU9707228,2026-01-24T12:44:00.000000,CT04-B-10-3,SC,DOOR,NO_DEFECT,412.66,USD,EMP694,img_6194.jpg,Bent frame,paper_form
INSP1256576,CXDU1093163,2026-01-13T11:05:00.000000,CT01-A-12-1,H1,ROOF,MINOR,287.16,USD,EMP920,img_4624.jpg,,tablet
INSP9753772,CXDU1093163,2026-01-13T11:05:00.000000,CT04-Terminal,FL,DOOR,CRITICAL,112.62,USD,EMP713,img_2787.jpg,Scratches,tablet
INSP2184753,PONU9374622,2026-01-15T07:07:00.000000,CT01-B-05-2,SC,SIDE,MAJOR,421.43,USD,EMP785,img_8640.jpg,,mobile_app
INSP4390527,PONU9374622,2026-01-06T19:14:00.000000,CT04-B-10-3,D1,SIDE,CRITICAL,275.89,USD,EMP762,img_7382.jpg,,paper_form
INSP6827041,TCNU1116283,2025-12-21T00:10:00.000000,CT04-Terminal,FL,SIDE,NO_DEFECT,451.18,USD,EMP565,img_5754.jpg,Scratches,tablet
INSP6943758,TCNU1116283,2026-01-05T16:25:00.000000,CT03-Depot,FL,FLOOR,MINOR,70.38,USD,EMP236,img_9279.jpg,,paper_form
INSP8190233,HLCU3975019,2026-01-04T22:37:17.810523,CT04-B-10-3,D2,DOOR,CRITICAL,142.73,USD,EMP727,img_6492.jpg,Bent frame,tablet
INSP7368347,HLCU3975019,2026-01-05T18:23:12.631790,CT02-C-20-4,H1,SIDE,NO_DEFECT,180.57,USD,EMP108,img_8909.jpg,Hole found,tablet
INSP2400625,HLCU3975019,2026-01-05T20:55:47.193270,CT04-B-10-3,FL,FLOOR,MINOR,441.86,USD,EMP224,img_7845.jpg,,tablet
INSP3431578,HLCU3975019,2026-01-07T04:22:00.000000,CT03-Depot,H1,FLOOR,NO_DEFECT,476.59,USD,EMP694,img_3346.jpg,,paper_form
INSP3256687,PONU8543644,2026-01-01T22:32:03.875379,CT01-A-12-1,BR,FRAME,NO_DEFECT,490.48,USD,EMP805,img_7808.jpg,Scratches,mobile_app
INSP2736471,PONU8543644,2026-01-02T22:03:00.000000,CT01-Yard-A,BR,FLOOR,MINOR,145.26,USD,EMP759,img_2496.jpg,Bent frame,tablet
INSP9320161,PONU8543644,2026-01-01T15:35:00.000000,CT01-B-05-2,D1,DOOR,MAJOR,227.01,USD,EMP247,img_3992.jpg,Bent frame,tablet
INSP1765328,TCNU2103511,2026-01-08T21:59:00.000000,CT03-A-01-1,D2,ROOF,MAJOR,,USD,EMP383,img_1023.jpg,,tablet
INSP8033213,TCNU2103511,2026-01-08T10:16:07.457817,CT01-A-12-1,SC,FLOOR,MINOR,322.39,USD,EMP828,img_8347.jpg,,tablet
INSP4838013,TCNU2103511,2026-01-07T17:20:00.000000,CT03-Depot,FL,FLOOR,NO_DEFECT,167.28,USD,EMP357,img_2389.jpg,Scratches,paper_form
INSP7185244,CXDU3410288,2026-01-19T07:22:35.517861,CT03-A-01-1,BR,ROOF,NO_DEFECT,179.19,USD,EMP150,img_3006.jpg,,paper_form
INSP3763455,CXDU3410288,2026-01-19T07:22:00.000000,CT01-Yard-A,D2,FLOOR,NO_DEFECT,126.5,USD,EMP783,img_7341.jpg,Hole found,paper_form
INSP4793642,CXDU3410288,2026-01-19T07:22:40.868671,CT02-Yard-B,BR,DOOR,MAJOR,482.53,USD,EMP322,img_8870.jpg,Hole found,mobile_app
INSP5306704,CXDU3410288,2026-01-19T07:23:00.000000,CT03-Depot,D2,FLOOR,MAJOR,353.56,USD,EMP405,img_9586.jpg,,mobile_app
INSP1200416,HLCU3020123,2026-01-18T08:43:00.000000,CT01-Yard-A,D2,ROOF,MAJOR,282.73,USD,EMP247,img_6774.jpg,Scratches,paper_form
INSP6115705,HLCU3020123,2026-01-17T11:34:00.000000,CT01-A-12-1,D2,SIDE,CRITICAL,443.59,USD,EMP972,img_5779.jpg,Scratches,paper_form
INSP2924383,TCNU2956459,2026-01-13T21:08:00.000000,CT01-A-12-1,H1,DOOR,MINOR,224.36,USD,EMP403,img_3615.jpg,,mobile_app
INSP1289468,TCNU2956459,2025-12-12T12:36:00.000000,CT03-Depot,SC,FRAME,CRITICAL,144.25,USD,EMP997,img_5429.jpg,Scratches,paper_form
INSP3234998,PONU7797710,2026-01-12T09:36:00.000000,CT03-Depot,D1,ROOF,MINOR,159.32,USD,EMP822,img_6581.jpg,,paper_form
INSP1863526,PONU7797710,2025-12-18T07:07:00.000000,CT01-Yard-A,H1,ROOF,MINOR,149.24,USD,EMP854,img_1829.jpg,,mobile_app
INSP1343476,CXDU6365134,2026-01-14T06:03:00.000000,CT03-A-01-1,SC,FRAME,MAJOR,,USD,EMP731,img_3211.jpg,,mobile_app
INSP9401875,TCNU3729532,2026-01-16T22:24:15.882777,CT04-Terminal,D2,SIDE,NO_DEFECT,248.68,USD,EMP595,img_6718.jpg,Bent frame,tablet
INSP6528618,TCNU3729532,2026-01-17T07:52:00.000000,CT02-C-20-4,SC,ROOF,MINOR,95.45,USD,EMP877,img_8745.jpg,,tablet
INSP6945479,TCNU3729532,2025-12-31T01:13:45.482007,CT02-Yard-B,SC,SIDE,CRITICAL,349.79,USD,EMP871,img_8325.jpg,,tablet
INSP2393345,TCNU3729532,2025-12-20T07:45:35.164075,CT01-Yard-A,H1,ROOF,MINOR,147.54,USD,EMP896,img_1350.jpg,Bent frame,mobile_app
INSP6055393,TCNU2614977,2026-01-11T17:12:00.000000,CT01-Yard-A,FL,FLOOR,CRITICAL,446.67,USD,EMP976,img_8332.jpg,Scratches,paper_form
INSP8744046,TCNU2614977,2026-01-19T18:50:00.000000,CT02-Yard-B,FL,FLOOR,NO_DEFECT,273.07,USD,EMP249,img_6330.jpg,,tablet
INSP1948056,CXDU9560064,2026-01-04T01:20:00.000000,CT02-C-20-4,H1,FRAME,MAJOR,369.19,USD,EMP191,img_7611.jpg,Bent frame,paper_form
INSP2396078,TCNU8602056,2025-12-30T05:37:00.000000,CT01-Yard-A,D2,FLOOR,MAJOR,151.02,USD,EMP344,img_4872.jpg,Scratches,paper_form
INSP4994678,TCNU8602056,2025-12-29T15:38:00.000000,CT04-B-10-3,D1,FLOOR,MINOR,345.04,USD,EMP222,img_4959.jpg,Bent frame,paper_form
INSP6470858,MSCU6060138,2025-12-31T22:20:22.245827,CT03-Depot,D1,FLOOR,NO_DEFECT,223.49,USD,EMP865,img_3980.jpg,,mobile_app
INSP3872304,MSCU6060138,2025-12-31T22:29:16.980273,CT04-Terminal,D2,SIDE,MAJOR,,USD,EMP959,img_8064.jpg,,paper_form
INSP3216708,MSCU6060138,2026-01-01T06:05:00.000000,CT03-A-01-1,FL,DOOR,MAJOR,338.8,USD,EMP573,img_2837.jpg,,tablet
INSP4076601,MSCU6060138,2025-12-31T12:37:00.000000,CT03-A-01-1,H1,FLOOR,CRITICAL,100.14,USD,EMP187,img_2528.jpg,,mobile_app
INSP3363242,HLCU4973380,2026-01-05T13:12:41.112078,CT04-B-10-3,SC,DOOR,NO_DEFECT,299.91,USD,EMP129,img_2163.jpg,Bent frame,tablet
INSP9833204,HLCU4973380,2026-01-05T16:35:00.000000,CT01-Yard-A,D2,FLOOR,MINOR,280.29,USD,EMP549,img_3797.jpg,Hole found,paper_form
INSP9010337,HLCU4973380,2026-01-05T16:35:00.000000,CT02-Yard-B,FL,SIDE,MAJOR,476.92,USD,EMP528,img_1602.jpg,,tablet
INSP1434884,HLCU4973380,2026-01-05T02:31:49.819787,CT02-Yard-B,FL,FLOOR,MAJOR,244.48,USD,EMP239,img_1648.jpg,Bent frame,tablet
INSP2313351,MSCU6723101,2026-01-17T01:25:50.667060,CT02-C-20-4,FL,DOOR,MINOR,448.43,USD,EMP388,img_1816.jpg,Bent frame,tablet
INSP8746044,MSCU6723101,2026-01-17T23:03:49.979469,CT04-Terminal,H1,SIDE,NO_DEFECT,314.94,USD,EMP490,img_6228.jpg,Hole found,mobile_app
INSP9654172,MSCU6723101,2026-01-16T05:37:00.000000,CT01-A-12-1,H1,DOOR,MAJOR,321.42,USD,EMP896,img_7386.jpg,Bent frame,mobile_app
INSP1054148,MSCU6723101,2026-01-17T23:57:00.000000,CT02-C-20-4,FL,FLOOR,MINOR,64.61,USD,EMP508,img_1638.jpg,Hole found,mobile_app
INSP1733130,PONU8319311,2026-01-08T11:23:00.000000,CT03-A-01-1,D1,FRAME,MINOR,122.85,USD,EMP165,img_4758.jpg,Scratches,tablet
INSP8794258,PONU8319311,2026-01-07T19:49:57.440307,CT03-A-01-1,SC,FRAME,MINOR,421.01,USD,EMP481,img_4838.jpg,,mobile_app
INSP6811546,PONU8319311,2026-01-07T14:06:24.576734,CT01-Yard-A,D1,FLOOR,NO_DEFECT,276.48,USD,EMP839,img_5423.jpg,,paper_form
INSP3559659,PONU8319311,2026-01-06T11:42:00.000000,CT01-Yard-A,D2,ROOF,NO_DEFECT,50.13,USD,EMP201,img_3376.jpg,,paper_form
INSP1258220,PONU8319311,2026-01-08T11:23:00.000000,CT01-B-05-2,BR,DOOR,MINOR,470.03,USD,EMP741,img_5045.jpg,Hole found,paper_form
INSP6240413,MSCU7306970,2026-01-19T06:53:00.000000,CT02-Yard-B,BR,ROOF,MINOR,79.13,USD,EMP845,img_3761.jpg,Scratches,mobile_app
INSP3267320,MSCU7306970,2026-01-23T09:48:00.000000,CT02-Yard-B,SC,SIDE,MAJOR,312.83,USD,EMP918,img_3908.jpg,,mobile_app
INSP7290515,MSCU7306970,2026-01-23T09:48:00.000000,CT04-B-10-3,H1,DOOR,CRITICAL,401.64,USD,EMP186,img_2085.jpg,,mobile_app
INSP2689398,MSCU7723576,2026-01-19T11:04:00.000000,CT01-Yard-A,H1,DOOR,CRITICAL,147.08,USD,EMP215,img_8335.jpg,Hole found,mobile_app
INSP6813547,MSCU7723576,2026-01-10T03:35:00.000000,CT03-Depot,BR,FRAME,NO_DEFECT,325.51,USD,EMP230,img_6021.jpg,Scratches,mobile_app
INSP2565974,MSCU7723576,2026-01-19T11:04:00.000000,CT04-B-10-3,D1,FRAME,CRITICAL,135.33,USD,EMP333,img_8846.jpg,,tablet
INSP2910937,TCNU1853323,2026-01-01T08:50:00.000000,CT03-A-01-1,H1,FRAME,MAJOR,54.17,USD,EMP559,img_6303.jpg,Scratches,mobile_app
INSP4066871,TCNU1853323,2025-12-24T22:11:00.000000,CT02-Yard-B,SC,FLOOR,MAJOR,284.15,USD,EMP961,img_1460.jpg,,mobile_app
INSP5254835,PONU4568518,2025-12-21T18:55:00.000000,CT01-B-05-2,SC,SIDE,MAJOR,386.44,USD,EMP862,img_3363.jpg,Scratches,mobile_app
INSP9186019,PONU4568518,2025-12-23T06:24:00.000000,CT04-Terminal,H1,DOOR,NO_DEFECT,307.9,USD,EMP950,img_8224.jpg,Hole found,tablet
INSP3948862,CXDU7352536,2026-01-13T10:07:00.000000,CT01-B-05-2,FL,DOOR,CRITICAL,69.68,USD,EMP499,img_9588.jpg,,paper_form
INSP7719650,CXDU7352536,2026-01-14T14:38:00.000000,CT02-Yard-B,D2,DOOR,MAJOR,95.41,USD,EMP299,img_2871.jpg,,paper_form
INSP3362666,HLCU7152691,2025-12-28T03:31:21.308224,CT03-Depot,D2,FRAME,CRITICAL,168.89,USD,EMP691,img_7716.jpg,Scratches,paper_form
INSP4770886,HLCU7152691,2025-12-30T11:49:41.087303,CT03-Depot,FL,DOOR,MINOR,73.27,USD,EMP970,img_7789.jpg,Bent frame,tablet
INSP4031259,HLCU7152691,2026-01-07T00:20:00.000000,CT04-B-10-3,BR,FLOOR,MAJOR,218.42,USD,EMP474,img_3917.jpg,Scratches,tablet
INSP6461693,HLCU7152691,2025-12-20T18:21:43.566401,CT02-Yard-B,BR,FRAME,NO_DEFECT,108.93,USD,EMP324,img_4840.jpg,,paper_form
INSP4791727,HLCU5117588,2026-01-10T13:30:00.000000,CT01-A-12-1,H1,SIDE,NO_DEFECT,258.15,USD,EMP810,img_8752.jpg,,mobile_app
INSP6692994,HLCU5117588,2026-01-06T12:43:28.331648,CT01-A-12-1,FL,FLOOR,NO_DEFECT,92.64,USD,EMP917,img_3592.jpg,Bent frame,tablet
INSP5036504,HLCU5117588,2026-01-04T16:25:00.000000,CT03-A-01-1,H1,DOOR,CRITICAL,456.22,USD,EMP733,img_3863.jpg,Hole found,paper_form
INSP9492287,CXDU9814061,2026-01-23T02:36:59.042926,CT01-Yard-A,D1,FLOOR,NO_DEFECT,148.21,USD,EMP713,img_3935.jpg,Scratches,paper_form
INSP5666806,CXDU9814061,2026-01-21T19:57:53.300211,CT04-Terminal,H1,FRAME,CRITICAL,154.31,USD,EMP289,img_9340.jpg,,mobile_app
INSP2953465,CXDU9814061,2026-01-23T08:39:00.000000,CT01-Yard-A,BR,FRAME,CRITICAL,136.87,USD,EMP390,img_4485.jpg,Bent frame,paper_form
INSP4369544,CXDU9814061,2026-01-23T08:39:00.000000,CT02-C-20-4,SC,SIDE,MAJOR,418.94,USD,EMP429,img_2023.jpg,Hole found,mobile_app
INSP4211328,CXDU9814061,2026-01-22T05:17:09.192211,CT02-Yard-B,FL,ROOF,CRITICAL,118.13,USD,EMP420,img_9396.jpg,Hole found,tablet
INSP2264644,TCNU4310355,2026-01-05T02:29:00.000000,CT04-B-10-3,D1,ROOF,NO_DEFECT,173.32,USD,EMP291,img_2889.jpg,,paper_form
INSP3161665,TCNU4310355,2026-01-11T23:35:00.000000,CT04-Terminal,D1,FLOOR,CRITICAL,355.94,USD,EMP580,img_3050.jpg,,tablet
INSP7718251,TCNU4310355,2026-01-07T07:43:57.879600,CT04-Terminal,D1,FLOOR,MAJOR,468.38,USD,EMP212,img_8368.jpg,,mobile_app
INSP2412984,HLCU7055168,2025-12-14T17:26:00.000000,CT03-A-01-1,FL,FRAME,NO_DEFECT,139.66,USD,EMP338,img_4010.jpg,Hole found,paper_form
INSP3630387,CXDU7469815,2026-01-19T11:16:00.000000,CT02-C-20-4,H1,SIDE,MINOR,,USD,EMP430,img_7970.jpg,Hole found,tablet
INSP8284901,CXDU7469815,2026-01-19T11:16:00.000000,CT02-Yard-B,H1,FRAME,NO_DEFECT,244.83,USD,EMP777,img_4662.jpg,,mobile_app
INSP4269876,TCNU9296011,2026-01-04T03:39:39.115235,CT01-Yard-A,FL,ROOF,CRITICAL,169.73,USD,EMP557,img_8921.jpg,,paper_form
INSP8075647,TCNU9296011,2026-01-04T00:24:35.180535,CT01-A-12-1,FL,FLOOR,MINOR,69.62,USD,EMP534,img_6839.jpg,Scratches,paper_form
INSP3781373,TCNU9296011,2026-01-04T06:33:00.000000,CT02-Yard-B,BR,DOOR,CRITICAL,91.29,USD,EMP900,img_9679.jpg,Scratches,mobile_app
INSP1259354,CXDU1562185,2025-12-12T11:12:00.000000,CT02-C-20-4,D1,FRAME,MAJOR,398.24,USD,EMP922,img_1566.jpg,Bent frame,tablet
INSP6350877,CXDU1562185,2025-12-19T18:46:00.000000,CT01-A-12-1,FL,ROOF,MAJOR,358.64,USD,EMP215,img_9484.jpg,,paper_form
INSP5429891,CXDU1562185,2025-12-19T15:07:09.276504,CT03-A-01-1,D2,FRAME,MINOR,63.51,USD,EMP124,img_7936.jpg,Scratches,tablet
INSP4565918,CXDU1562185,2025-12-13T11:03:46.684753,CT03-A-01-1,H1,FRAME,MINOR,298.99,USD,EMP405,img_5181.jpg,Hole found,tablet
INSP4191982,CXDU2578786,2026-01-14T21:02:00.000000,CT01-A-12-1,SC,ROOF,MAJOR,348.8,USD,EMP893,img_1929.jpg,,mobile_app
INSP8187092,CXDU2578786,2026-01-11T01:18:00.000000,CT01-Yard-A,H1,SIDE,CRITICAL,324.08,USD,EMP401,img_7408.jpg,Bent frame,paper_form
INSP3048418,MSCU3937737,2026-01-11T01:25:00.000000,CT02-Yard-B,D2,FRAME,CRITICAL,383.45,USD,EMP624,img_8684.jpg,,paper_form
INSP6095880,MSCU3937737,2026-01-09T16:10:00.000000,CT02-Yard-B,FL,SIDE,MAJOR,257.56,USD,EMP151,img_4707.jpg,Bent frame,paper_form
INSP9685965,PONU9690041,2026-01-21T17:38:00.000000,CT04-B-10-3,D2,ROOF,NO_DEFECT,155.73,USD,EMP333,img_2705.jpg,Hole found,paper_form
INSP3150241,PONU9690041,2026-01-22T08:06:46.448969,CT02-Yard-B,D1,DOOR,NO_DEFECT,486.76,USD,EMP151,img_5009.jpg,Hole found,mobile_app
INSP4341357,PONU9690041,2026-01-22T10:32:00.000000,CT03-Depot,D1,SIDE,NO_DEFECT,319.12,USD,EMP631,img_3707.jpg,Hole found,tablet
INSP1109187,TCNU1315605,2026-01-02T11:39:00.000000,CT01-B-05-2,H1,ROOF,MAJOR,327.25,USD,EMP655,img_9912.jpg,Bent frame,mobile_app
INSP4629109,TCNU1315605,2026-01-09T20:35:00.000000,CT04-Terminal,BR,FLOOR,NO_DEFECT,199.09,USD,EMP760,img_5208.jpg,Scratches,paper_form
INSP2831639,CXDU2490779,2026-01-08T07:12:00.000000,CT02-Yard-B,D1,FLOOR,MINOR,289.19,USD,EMP797,img_8081.jpg,Bent frame,paper_form
INSP5148320,CXDU2490779,2026-01-08T01:53:51.469621,CT02-C-20-4,SC,DOOR,NO_DEFECT,376.13,USD,EMP583,img_7070.jpg,,mobile_app
INSP3341712,CXDU2490779,2026-01-08T03:42:13.863273,CT03-Depot,SC,ROOF,NO_DEFECT,314.7,USD,EMP302,img_2854.jpg,,mobile_app
INSP3005313,CXDU2490779,2026-01-08T07:12:00.000000,CT03-Depot,H1,ROOF,MAJOR,252.75,USD,EMP415,img_4916.jpg,Hole found,paper_form
INSP6361914,TCNU7525285,2026-01-21T18:24:59.592101,CT04-Terminal,D1,ROOF,MINOR,171.95,USD,EMP364,img_2140.jpg,,mobile_app
INSP2335630,TCNU7525285,2026-01-22T06:47:00.000000,CT02-C-20-4,SC,FLOOR,MAJOR,,USD,EMP859,img_8054.jpg,Bent frame,paper_form
INSP3145143,TCNU7525285,2026-01-19T23:27:00.607268,CT01-A-12-1,BR,DOOR,MAJOR,354.32,USD,EMP558,img_9201.jpg,Bent frame,mobile_app
INSP7420321,TCNU1174598,2026-01-01T04:37:00.000000,CT02-Yard-B,D1,FLOOR,MAJOR,430.71,USD,EMP519,img_5120.jpg,,tablet
