"event_type","event_time","container_no_raw","type_raw","remark_raw","cost","currency","facility","source_file","source_row"
"CLEANING","2026-01-16T00:50:08.700000","MSCU3293305","WATER","OIL STAIN","26.52","USD","CT02-Yard-B","cleaning_log_2024.csv","7504"
"CLEANING","2025-12-17T00:54:51.800000","HLCU6107017","STEAM","","95.91","USD","CT01-A-12-1","cleaning_log_2024.csv","7508"
"CLEANING","2025-12-19T00:49:50.200000","HLCU6107017","STEAM","","118.53","USD","CT02-Yard-B","cleaning_log_2024.csv","16582"
"CLEANING","2025-12-22T00:43:29.600000","HLCU6107017","SWEEP","ODOR","78.25","USD","CT04-Terminal","cleaning_log_2024.csv","19141"
"CLEANING","2026-01-07T00:33:31.400000","MSCU2272061","CHEMICAL","ODOR","104.27","USD","CT02-C-20-4","cleaning_log_2024.csv","7510"
"CLEANING","2026-01-07T00:48:22.500000","MSCU2272061","SWEEP","OIL STAIN","119.15","USD","CT04-Terminal","cleaning_log_2024.csv","12461"
"CLEANING","2026-01-19T00:22:47.400000","TCNU5917995","WATER","ODOR","93.35","USD","CT04-Terminal","cleaning_log_2024.csv","8181"
"CLEANING","2026-01-22T00:16:19.900000","TCNU5917995","SWEEP","ODOR","68.59","USD","CT02-Yard-B","cleaning_log_2024.csv","7512"
"CLEANING","2025-12-20T00:11:41.300000","HLCU7057700","STEAM","ODOR","31.56","USD","CT01-A-12-1","cleaning_log_2024.csv","8063"
"CLEANING","2025-12-22T00:23:51.800000","HLCU7057700","CHEMICAL","","18.37","USD","CT01-Yard-A","cleaning_log_2024.csv","17537"
"CLEANING","2025-12-23T00:13:00.000000","HLCU7057700","WATER","","59.39","USD","CT03-Depot","cleaning_log_2024.csv","7513"
"CLEANING","2026-01-03T00:39:19.000000","HLCU8674602","SWEEP","","76","USD","CT03-A-01-1","cleaning_log_2024.csv","7516"
"CLEANING","2026-01-04T00:31:22.400000","HLCU8674602","WATER","OIL STAIN","34.33","USD","CT04-B-10-3","cleaning_log_2024.csv","21769"
"CLEANING","2026-01-04T00:45:16.400000","HLCU8674602","STEAM","OIL STAIN","19.55","USD","CT03-Depot","cleaning_log_2024.csv","22631"
"CLEANING","2025-12-29T00:58:37.800000","HLCU4116928","CHEMICAL","DIRTY FLOOR","49.78","USD","CT04-Terminal","cleaning_log_2024.csv","18270"
"CLEANING","2025-12-31T00:44:26.000000","HLCU4116928","SWEEP","","43.98","USD","CT03-Depot","cleaning_log_2024.csv","7519"
"CLEANING","2026-01-03T00:53:42.600000","HLCU4116928","STEAM","DIRTY FLOOR","92.59","USD","CT01-Yard-A","cleaning_log_2024.csv","18391"
"CLEANING","2025-12-26T00:34:47.300000","HLCU4825720","SWEEP","","70.95","USD","CT02-C-20-4","cleaning_log_2024.csv","12490"
"CLEANING","2025-12-28T00:58:57.700000","HLCU4825720","SWEEP","ODOR","91.57","USD","CT04-Terminal","cleaning_log_2024.csv","13587"
"CLEANING","2025-12-31T00:13:50.300000","HLCU4825720","WATER","","87.49","USD","CT02-C-20-4","cleaning_log_2024.csv","7522"
"CLEANING","2025-12-26T00:20:37.400000","HLCU2144174","CHEMICAL","OIL STAIN","77.2","USD","CT03-Depot","cleaning_log_2024.csv","8754"
"CLEANING","2025-12-26T00:17:39.900000","HLCU2144174","CHEMICAL","","90.67","USD","CT02-C-20-4","cleaning_log_2024.csv","7523"
"CLEANING","2026-01-23T00:13:25.200000","CXDU5548823","STEAM","DIRTY FLOOR","54.48","USD","CT04-B-10-3","cleaning_log_2024.csv","10693"
"CLEANING","2026-01-23T00:20:47.100000","CXDU5548823","STEAM","DIRTY FLOOR","69.44","USD","CT03-A-01-1","cleaning_log_2024.csv","7528"
"CLEANING","2025-12-19T00:31:45.700000","PONU7939937","SWEEP","","23.86","USD","CT02-C-20-4","cleaning_log_2024.csv","8959"
"CLEANING","2026-01-08T00:35:10.600000","PONU7939937","SWEEP","","119.36","USD","CT01-Yard-A","cleaning_log_2024.csv","21785"
"CLEANING","2026-01-10T00:59:55.800000","PONU7939937","SWEEP","","51.66","USD","CT04-Terminal","cleaning_log_2024.csv","7529"
"CLEANING","2025-12-18T00:13:46.300000","CXDU2811416","STEAM","OIL STAIN","High","USD","CT01-B-05-2","cleaning_log_2024.csv","21266"
"CLEANING","2025-12-18T00:01:20.100000","CXDU2811416","CHEMICAL","OIL STAIN","82.8","USD","CT02-Yard-B","cleaning_log_2024.csv","7531"
"CLEANING","2025-12-19T00:36:40.800000","CXDU2811416","WATER","DIRTY FLOOR","41.33","USD","CT02-Yard-B","cleaning_log_2024.csv","18125"
"CLEANING","2026-01-11T00:23:09.900000","CXDU6206454","CHEMICAL","OIL STAIN","","USD","CT01-A-12-1","cleaning_log_2024.csv","20626"
"CLEANING","2026-01-14T00:06:03.400000","CXDU6206454","CHEMICAL","","115.6","USD","CT01-B-05-2","cleaning_log_2024.csv","7532"
"CLEANING","2026-01-15T00:49:19.800000","CXDU6206454","CHEMICAL","ODOR","57.16","USD","CT02-C-20-4","cleaning_log_2024.csv","16589"
"CLEANING","2026-01-18T00:59:10.100000","HLCU7215464","CHEMICAL","","54.76","USD","CT04-Terminal","cleaning_log_2024.csv","7533"
"CLEANING","2026-01-22T00:56:21.600000","HLCU7215464","SWEEP","DIRTY FLOOR","75.72","USD","CT03-A-01-1","cleaning_log_2024.csv","13310"
"CLEANING","2026-01-22T00:25:17.900000","HLCU7215464","WATER","","34.93","USD","CT02-Yard-B","cleaning_log_2024.csv","20049"
"CLEANING","2026-01-14T00:17:27.600000","HLCU7219611","SWEEP","ODOR","43.65","USD","CT02-C-20-4","cleaning_log_2024.csv","7535"
"CLEANING","2026-01-15T00:25:04.800000","HLCU7219611","CHEMICAL","","115.2","USD","CT02-Yard-B","cleaning_log_2024.csv","17088"
"CLEANING","2025-12-20T00:42:35.100000","TCNU2158875","WATER","OIL STAIN","113.14","USD","CT02-Yard-B","cleaning_log_2024.csv","7536"
"CLEANING","2025-12-29T00:23:41.400000","TCNU2158875","CHEMICAL","DIRTY FLOOR","18.4","USD","CT02-C-20-4","cleaning_log_2024.csv","18014"
"CLEANING","2026-01-19T00:54:12.300000","TCNU2474101","WATER","OIL STAIN","95.36","USD","CT01-B-05-2","cleaning_log_2024.csv","7537"
"CLEANING","2026-01-03T00:19:41.700000","CXDU7903976","SWEEP","","81.64","USD","CT01-A-12-1","cleaning_log_2024.csv","7539"
"CLEANING","2026-01-05T00:46:26.300000","PONU4977041","STEAM","OIL STAIN","104.25","USD","CT01-B-05-2","cleaning_log_2024.csv","7541"
"CLEANING","2026-01-09T00:27:59.100000","PONU4977041","SWEEP","DIRTY FLOOR","90.29","USD","CT01-A-12-1","cleaning_log_2024.csv","20883"
"CLEANING","2026-01-01T00:42:27.900000","MSCU9004487","WATER","ODOR","102.08","USD","CT01-A-12-1","cleaning_log_2024.csv","16900"
"CLEANING","2026-01-01T00:52:47.000000","MSCU9004487","WATER","ODOR","93.84","USD","CT02-C-20-4","cleaning_log_2024.csv","7542"
"CLEANING","2026-01-01T00:53:34.700000","MSCU9004487","WATER","","92.05","USD","CT02-Yard-B","cleaning_log_2024.csv","17679"
"CLEANING","2026-01-13T00:39:10.500000","HLCU2092104","CHEMICAL","","17.06","USD","CT03-Depot","cleaning_log_2024.csv","12447"
"CLEANING","2026-01-13T00:46:33.600000","HLCU2092104","SWEEP","","76.19","USD","CT02-Yard-B","cleaning_log_2024.csv","14001"
"CLEANING","2026-01-13T00:43:17.000000","HLCU2092104","CHEMICAL","","92.83","USD","CT04-B-10-3","cleaning_log_2024.csv","11357"
"CLEANING","2026-01-13T00:52:35.800000","HLCU2092104","STEAM","DIRTY FLOOR","61.39","USD","CT02-C-20-4","cleaning_log_2024.csv","7550"
"CLEANING","2026-01-05T00:51:44.800000","MSCU1095784","WATER","ODOR","41.87","USD","CT01-B-05-2","cleaning_log_2024.csv","17454"
"CLEANING","2026-01-06T00:17:55.700000","MSCU1095784","SWEEP","","85.42","USD","CT04-B-10-3","cleaning_log_2024.csv","18731"
"CLEANING","2026-01-08T00:45:50.200000","MSCU1095784","SWEEP","","116.14","USD","CT03-Depot","cleaning_log_2024.csv","20448"
"CLEANING","2026-01-08T00:06:19.200000","MSCU1095784","SWEEP","OIL STAIN","110.62","USD","CT01-Yard-A","cleaning_log_2024.csv","7551"
"CLEANING","2026-01-05T00:43:20.500000","PONU1695019","STEAM","","-96.88","USD","CT03-Depot","cleaning_log_2024.csv","14759"
"CLEANING","2026-01-10T00:34:53.300000","PONU1695019","CHEMICAL","DIRTY FLOOR","95.81","USD","CT01-Yard-A","cleaning_log_2024.csv","15389"
"CLEANING","2026-01-12T00:06:58.800000","PONU1695019","SWEEP","","68.92","USD","CT03-A-01-1","cleaning_log_2024.csv","7554"
"CLEANING","2026-01-12T00:39:09.500000","PONU1695019","CHEMICAL","","51.57","USD","CT03-Depot","cleaning_log_2024.csv","9566"
"CLEANING","2026-01-06T00:02:11.200000","TCNU8805860","SWEEP","ODOR","64.09","USD","CT03-A-01-1","cleaning_log_2024.csv","9025"
"CLEANING","2026-01-06T00:38:03.400000","TCNU8805860","SWEEP","OIL STAIN","66.61","USD","CT01-Yard-A","cleaning_log_2024.csv","22558"
"CLEANING","2026-01-06T00:25:58.800000","TCNU8805860","CHEMICAL","","34.42","USD","CT04-B-10-3","cleaning_log_2024.csv","7560"
"CLEANING","2026-01-06T00:26:34.700000","TCNU8805860","STEAM","ODOR","37.06","USD","CT01-A-12-1","cleaning_log_2024.csv","15579"
"CLEANING","2026-01-16T00:09:11.600000","TCNU2599737","WATER","","63.54","USD","CT04-Terminal","cleaning_log_2024.csv","23196"
"CLEANING","2026-01-16T00:51:38.900000","TCNU2599737","SWEEP","","74.61","USD","CT03-Depot","cleaning_log_2024.csv","7561"
"CLEANING","2025-12-24T00:20:10.000000","PONU6329881","CHEMICAL","DIRTY FLOOR","50.96","USD","CT01-B-05-2","cleaning_log_2024.csv","7564"
"CLEANING","2025-12-25T00:11:25.700000","PONU6329881","SWEEP","DIRTY FLOOR","108.48","USD","CT01-B-05-2","cleaning_log_2024.csv","10643"
"CLEANING","2026-01-10T00:41:34.500000","TCNU8800828","STEAM","","87.98","USD","CT02-C-20-4","cleaning_log_2024.csv","20445"
"CLEANING","2026-01-13T00:52:51.800000","TCNU8800828","WATER","","90.23","USD","CT02-C-20-4","cleaning_log_2024.csv","7565"
"CLEANING","2026-01-14T00:31:38.800000","TCNU8800828","STEAM","","88.65","USD","CT02-C-20-4","cleaning_log_2024.csv","19350"
"CLEANING","2026-01-07T00:30:10.400000","PONU4165474","SWEEP","","89.18","USD","CT03-A-01-1","cleaning_log_2024.csv","15506"
"CLEANING","2026-01-08T00:02:19.600000","PONU4165474","CHEMICAL","OIL STAIN","111.84","USD","CT02-Yard-B","cleaning_log_2024.csv","7567"
"CLEANING","2026-01-04T00:38:51.300000","CXDU6215232","STEAM","OIL STAIN","34.73","USD","CT01-Yard-A","cleaning_log_2024.csv","14269"
"CLEANING","2026-01-05T00:10:28.900000","CXDU6215232","STEAM","","-90.57","USD","CT01-Yard-A","cleaning_log_2024.csv","7570"
"CLEANING","2026-01-10T00:17:35.700000","PONU2179775","WATER","OIL STAIN","37.69","USD","CT01-A-12-1","cleaning_log_2024.csv","10242"
"CLEANING","2026-01-12T00:09:01.900000","PONU2179775","CHEMICAL","ODOR","31.21","USD","CT02-Yard-B","cleaning_log_2024.csv","7576"
"CLEANING","2026-01-01T00:21:49.300000","HLCU6160196","SWEEP","","16.66","USD","CT01-B-05-2","cleaning_log_2024.csv","7577"
"CLEANING","2026-01-01T00:27:10.600000","HLCU6160196","WATER","","107.65","USD","CT02-Yard-B","cleaning_log_2024.csv","8095"
"CLEANING","2026-01-02T00:28:04.300000","HLCU6160196","SWEEP","DIRTY FLOOR","29.01","USD","CT01-B-05-2","cleaning_log_2024.csv","12679"
"CLEANING","2026-01-02T00:03:23.500000","HLCU6160196","SWEEP","DIRTY FLOOR","68.19","USD","CT03-A-01-1","cleaning_log_2024.csv","19173"
"CLEANING","2025-12-23T00:12:34.500000","PONU4045180","SWEEP","ODOR","62.9","USD","CT01-B-05-2","cleaning_log_2024.csv","7580"
"CLEANING","2025-12-26T00:38:58.200000","PONU4045180","SWEEP","OIL STAIN","61.87","USD","CT01-Yard-A","cleaning_log_2024.csv","13713"
"CLEANING","2025-12-29T00:29:59.500000","TCNU8587444","STEAM","ODOR","High","USD","CT04-Terminal","cleaning_log_2024.csv","21649"
"CLEANING","2025-12-29T00:42:30.600000","TCNU8587444","WATER","","102.84","USD","CT04-B-10-3","cleaning_log_2024.csv","20164"
"CLEANING","2025-12-29T00:59:03.100000","TCNU8587444","STEAM","DIRTY FLOOR","118.87","USD","CT02-Yard-B","cleaning_log_2024.csv","9326"
"CLEANING","2025-12-29T00:11:14.400000","TCNU8587444","WATER","ODOR","25.12","USD","CT01-A-12-1","cleaning_log_2024.csv","7581"
"CLEANING","2026-01-11T00:50:04.500000","MSCU7611829","CHEMICAL","OIL STAIN","52.02","USD","CT02-C-20-4","cleaning_log_2024.csv","15570"
"CLEANING","2026-01-10T14:36:50.889289","MSCU7611829","SWEEP","","89.6","USD","CT02-Yard-B","cleaning_log_2024.csv","7583"
"CLEANING","2026-01-10T14:36:47.215865","MSCU7611829","STEAM","DIRTY FLOOR","34.82","USD","CT03-A-01-1","cleaning_log_2024.csv","12178"
"CLEANING","2026-01-10T14:36:00.000000","MSCU7611829","WATER","OIL STAIN","64.17","USD","CT03-Depot","cleaning_log_2024.csv","21746"
"CLEANING","2026-01-03T00:18:06.500000","TCNU2952060","WATER","ODOR","60.94","USD","CT03-A-01-1","cleaning_log_2024.csv","7586"
"CLEANING","2026-01-04T00:30:40.100000","TCNU2952060","STEAM","ODOR","102.34","USD","CT01-Yard-A","cleaning_log_2024.csv","9552"
"CLEANING","2026-01-11T00:28:47.000000","CXDU9215130","SWEEP","OIL STAIN","93.93","USD","CT03-Depot","cleaning_log_2024.csv","7587"
"CLEANING","2026-01-11T00:26:41.200000","CXDU9215130","STEAM","DIRTY FLOOR","45.04","USD","CT03-A-01-1","cleaning_log_2024.csv","21352"
"CLEANING","2026-01-12T00:00:39.500000","CXDU9215130","WATER","OIL STAIN","21.99","USD","CT01-Yard-A","cleaning_log_2024.csv","10355"
"CLEANING","2026-01-06T00:02:37.700000","MSCU2241202","STEAM","","35.18","USD","CT03-Depot","cleaning_log_2024.csv","11028"
"CLEANING","2026-01-08T00:25:10.400000","MSCU2241202","SWEEP","OIL STAIN","93.39","USD","CT02-C-20-4","cleaning_log_2024.csv","7589"
"CLEANING","2025-12-22T00:02:42.200000","HLCU9434465","STEAM","ODOR","88.88","USD","CT01-B-05-2","cleaning_log_2024.csv","7590"
"CLEANING","2025-12-24T00:43:42.800000","HLCU9434465","CHEMICAL","","92.19","USD","CT04-B-10-3","cleaning_log_2024.csv","9627"
"CLEANING","2025-12-24T00:46:55.500000","HLCU5621502","STEAM","DIRTY FLOOR","96.47","USD","CT03-A-01-1","cleaning_log_2024.csv","7593"
"CLEANING","2025-12-24T00:21:00.500000","HLCU5621502","SWEEP","OIL STAIN","56.11","USD","CT02-C-20-4","cleaning_log_2024.csv","10771"
"CLEANING","2025-12-25T00:14:51.900000","HLCU5621502","SWEEP","OIL STAIN","26.07","USD","CT02-Yard-B","cleaning_log_2024.csv","9686"
"CLEANING","2026-01-22T00:42:01.800000","MSCU1247060","STEAM","","92.74","USD","CT03-A-01-1","cleaning_log_2024.csv","7596"
"CLEANING","2026-01-09T00:16:52.500000","PONU7561982","STEAM","OIL STAIN","88.83","USD","CT03-Depot","cleaning_log_2024.csv","17178"
"CLEANING","2026-01-10T00:06:57.000000","PONU7561982","WATER","DIRTY FLOOR","65.31","USD","CT01-B-05-2","cleaning_log_2024.csv","7598"
"CLEANING","2026-01-02T00:54:58.200000","MSCU9754129","WATER","","32.02","USD","CT04-Terminal","cleaning_log_2024.csv","22979"
"CLEANING","2026-01-16T00:05:52.900000","MSCU9754129","WATER","","94.64","USD","CT01-Yard-A","cleaning_log_2024.csv","7600"
"CLEANING","2025-12-30T00:35:37.300000","PONU9479860","CHEMICAL","OIL STAIN","56.55","USD","CT02-Yard-B","cleaning_log_2024.csv","7602"
"CLEANING","2025-12-31T00:10:38.400000","PONU9479860","WATER","ODOR","91.33","USD","CT01-Yard-A","cleaning_log_2024.csv","11784"
"CLEANING","2026-01-05T00:21:41.000000","HLCU7798734","WATER","","23.63","USD","CT02-C-20-4","cleaning_log_2024.csv","7603"
"CLEANING","2026-01-15T00:04:04.800000","HLCU7798734","STEAM","ODOR","110.63","USD","CT03-Depot","cleaning_log_2024.csv","15979"
"CLEANING","2026-01-04T00:50:27.600000","PONU5061472","CHEMICAL","ODOR","119.79","USD","CT02-Yard-B","cleaning_log_2024.csv","7604"
"CLEANING","2026-01-04T00:16:05.400000","PONU5061472","SWEEP","DIRTY FLOOR","84.52","USD","CT02-Yard-B","cleaning_log_2024.csv","13510"
"CLEANING","2025-12-30T00:34:10.600000","PONU3140071","SWEEP","","91.72","USD","CT03-A-01-1","cleaning_log_2024.csv","9154"
"CLEANING","2025-12-30T00:46:40.200000","PONU3140071","WATER","OIL STAIN","High","USD","CT01-Yard-A","cleaning_log_2024.csv","16376"
"CLEANING","2025-12-31T00:24:33.000000","PONU3140071","CHEMICAL","OIL STAIN","15.69","USD","CT02-Yard-B","cleaning_log_2024.csv","7608"
"CLEANING","2026-01-11T00:09:34.300000","PONU7853094","CHEMICAL","","105.64","USD","CT03-Depot","cleaning_log_2024.csv","7609"
"CLEANING","2026-01-11T00:15:52.800000","PONU7853094","SWEEP","ODOR","87.17","USD","CT01-A-12-1","cleaning_log_2024.csv","16285"
"CLEANING","2025-12-30T00:52:13.600000","TCNU4169417","STEAM","ODOR","58.13","USD","CT03-A-01-1","cleaning_log_2024.csv","7611"
"CLEANING","2026-01-22T00:54:25.100000","PONU4080320","CHEMICAL","","46.61","USD","CT01-B-05-2","cleaning_log_2024.csv","7612"
"CLEANING","2026-01-22T10:17:00.000000","PONU4080320","STEAM","","42.43","USD","CT01-Yard-A","cleaning_log_2024.csv","16758"
"CLEANING","2025-12-30T00:19:39.900000","TCNU5629170","WATER","OIL STAIN","25.89","USD","CT02-C-20-4","cleaning_log_2024.csv","7617"
"CLEANING","2025-12-31T00:49:43.900000","TCNU5629170","SWEEP","DIRTY FLOOR","26.28","USD","CT04-Terminal","cleaning_log_2024.csv","14654"
"CLEANING","2026-01-02T00:18:26.200000","TCNU5629170","CHEMICAL","","37.13","USD","CT02-C-20-4","cleaning_log_2024.csv","19274"
"CLEANING","2026-01-03T00:21:48.800000","TCNU5629170","CHEMICAL","DIRTY FLOOR","42.7","USD","CT01-B-05-2","cleaning_log_2024.csv","7859"
"CLEANING","2026-01-05T00:01:18.100000","TCNU5629170","WATER","","92.66","USD","CT01-B-05-2","cleaning_log_2024.csv","17239"
"CLEANING","2026-01-07T00:44:46.700000","MSCU3647486","SWEEP","OIL STAIN","32.01","USD","CT01-Yard-A","cleaning_log_2024.csv","7619"
"CLEANING","2026-01-08T00:42:29.700000","MSCU3647486","CHEMICAL","DIRTY FLOOR","94.12","USD","CT04-B-10-3","cleaning_log_2024.csv","10613"
"CLEANING","2026-01-19T00:07:49.900000","MSCU3907116","SWEEP","DIRTY FLOOR","41.35","USD","CT03-Depot","cleaning_log_2024.csv","20768"
"CLEANING","2026-01-24T00:41:15.700000","MSCU3907116","WATER","OIL STAIN","63.19","USD","CT03-A-01-1","cleaning_log_2024.csv","7624"
"CLEANING","2026-01-12T00:50:16.000000","PONU2411818","SWEEP","","","USD","CT01-A-12-1","cleaning_log_2024.csv","16960"
"CLEANING","2026-01-13T00:55:08.400000","PONU2411818","STEAM","ODOR","42.94","USD","CT04-B-10-3","cleaning_log_2024.csv","20201"
"CLEANING","2026-01-14T00:44:16.400000","PONU2411818","CHEMICAL","OIL STAIN","99.69","USD","CT03-A-01-1","cleaning_log_2024.csv","7625"
"CLEANING","2026-01-13T00:52:59.300000","PONU9984187","STEAM","","39.23","USD","CT04-Terminal","cleaning_log_2024.csv","7629"
"CLEANING","2026-01-24T00:55:39.500000","TCNU6102301","WATER","","16.24","USD","CT04-B-10-3","cleaning_log_2024.csv","7630"
"CLEANING","2026-01-24T00:16:48.200000","TCNU6102301","CHEMICAL","","57.78","USD","CT01-B-05-2","cleaning_log_2024.csv","15208"
"CLEANING","2026-01-20T00:00:51.700000","CXDU8761436","SWEEP","","54.1","USD","CT02-C-20-4","cleaning_log_2024.csv","7633"
"CLEANING","2026-01-20T00:03:14.900000","HLCU9549368","STEAM","","45.75","USD","CT03-Depot","cleaning_log_2024.csv","7711"
"CLEANING","2026-01-20T00:41:08.500000","HLCU9549368","CHEMICAL","","22.28","USD","CT01-A-12-1","cleaning_log_2024.csv","7635"
"CLEANING","2026-01-21T00:10:31.400000","HLCU9549368","STEAM","","88.21","USD","CT01-Yard-A","cleaning_log_2024.csv","14094"
"CLEANING","2026-01-21T00:02:59.300000","HLCU9549368","CHEMICAL","OIL STAIN","20.7","USD","CT03-Depot","cleaning_log_2024.csv","22758"
"CLEANING","2026-01-03T00:12:17.100000","HLCU8452518","WATER","ODOR","48.57","USD","CT04-Terminal","cleaning_log_2024.csv","7637"
"CLEANING","2026-01-04T00:53:55.100000","HLCU8452518","STEAM","","34.32","USD","CT03-A-01-1","cleaning_log_2024.csv","16389"
"CLEANING","2026-01-21T00:06:28.200000","CXDU7033164","STEAM","ODOR","71.73","USD","CT02-C-20-4","cleaning_log_2024.csv","11159"
"CLEANING","2026-01-21T00:15:10.400000","CXDU7033164","SWEEP","ODOR","45.33","USD","CT01-Yard-A","cleaning_log_2024.csv","7638"
"CLEANING","2025-12-22T00:18:26.900000","MSCU7595155","STEAM","OIL STAIN","61.82","USD","CT01-A-12-1","cleaning_log_2024.csv","9945"
"CLEANING","2025-12-22T00:24:24.000000","MSCU7595155","WATER","","45.55","USD","CT03-A-01-1","cleaning_log_2024.csv","22161"
"CLEANING","2025-12-22T00:37:24.200000","MSCU7595155","SWEEP","","53.64","USD","CT01-A-12-1","cleaning_log_2024.csv","7639"
"CLEANING","2026-01-07T00:33:51.600000","TCNU4733674","WATER","","80.55","USD","CT03-A-01-1","cleaning_log_2024.csv","7640"
"CLEANING","2026-01-09T00:57:30.200000","TCNU6556485","SWEEP","","73.93","USD","CT03-Depot","cleaning_log_2024.csv","7643"
"CLEANING","2026-01-10T00:24:29.100000","MSCU7643295","STEAM","OIL STAIN","39.26","USD","CT01-Yard-A","cleaning_log_2024.csv","7646"
"CLEANING","2026-01-04T00:24:08.800000","CXDU3281446","SWEEP","DIRTY FLOOR","98.12","USD","CT02-C-20-4","cleaning_log_2024.csv","15970"
"CLEANING","2026-01-05T00:06:58.900000","CXDU3281446","SWEEP","ODOR","54.15","USD","CT04-Terminal","cleaning_log_2024.csv","9201"
"CLEANING","2026-01-06T00:58:13.200000","CXDU3281446","STEAM","ODOR","97.4","USD","CT01-A-12-1","cleaning_log_2024.csv","7650"
"CLEANING","2026-01-14T00:53:36.000000","PONU3407731","CHEMICAL","","78.22","USD","CT01-B-05-2","cleaning_log_2024.csv","12332"
"CLEANING","2026-01-18T00:59:26.000000","PONU3407731","WATER","DIRTY FLOOR","104.65","USD","CT01-Yard-A","cleaning_log_2024.csv","7651"
"CLEANING","2026-01-04T20:03:00.000000","MSCU5323357","STEAM","DIRTY FLOOR","93.81","USD","CT02-C-20-4","cleaning_log_2024.csv","13114"
"CLEANING","2026-01-04T20:02:28.989350","MSCU5323357","WATER","DIRTY FLOOR","44.42","USD","CT01-B-05-2","cleaning_log_2024.csv","7654"
"CLEANING","2026-01-04T20:02:00.000000","MSCU5323357","SWEEP","OIL STAIN","80.87","USD","CT01-B-05-2","cleaning_log_2024.csv","10231"
"CLEANING","2026-01-21T00:13:24.800000","TCNU2166876","STEAM","","65.92","USD","CT04-Terminal","cleaning_log_2024.csv","12253"
"CLEANING","2026-01-22T00:40:20.200000","TCNU2166876","CHEMICAL","","17.55","USD","CT04-B-10-3","cleaning_log_2024.csv","7658"
"CLEANING","2025-12-30T00:49:12.100000","MSCU3043705","WATER","","113.7","USD","CT04-B-10-3","cleaning_log_2024.csv","19644"
