"event_type","event_time","container_no_raw","eir","seq","type_raw","opt","move","booking","truck","vessel","voyage","dest","grade","position","location","source_file","source_row"
"GATE_IN","2026-01-14T22:21:00.000000","MSCU9641599","629773","21124","40GP","MSC","HR","BK345413","51C-2664","EVER GIVEN","8201N","USLAX","A","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","21124"
"GATE_OUT","2026-01-14T22:24:00.000000","CXDU2700291","115304","4381","40HC","MSC","XR","BK905776","50H-9193","MAERSK HANOI","2104N","CNSHA","A","CT01-A-12-1","CT01-A","gate_activity.xlsx","4381"
"GATE_OUT","2026-01-14T22:27:00.000000","CXDU9887562","826814","12039","40GP","CMA","XT","BK319951","51C-2664","MSC ISABELLA","6104N","CNSHA","A","CT03-Depot","CT03-Depot","gate_activity.xlsx","12039"
"GATE_IN","2026-01-14T22:28:00.000000","CXDU5550105","242311","16134","40HC","KMT","HR","BK242134","51C-2664","MAERSK HANOI","6205N","CNSHA","B","CT04-B-10-3","CT04-B","gate_activity.xlsx","16134"
"GATE_OUT","2026-01-14T22:36:00.000000","HLCU8620574","848021","17864","40HC","ONE","XR","BK921574","51C-2664","EVER GIVEN","4203N","USLAX","B","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","24473"
"GATE_IN","2026-01-14T22:36:00.000000","TCNU8928235","434657","126","40GP","MSC","HR","BK969219","60C-1389","KOTA GAYA","6203N","VNHPH","A","CT01-B-05-2","CT01-B","gate_activity.xlsx","126"
"GATE_OUT","2026-01-14T22:37:00.000000","HLCU6968785","126458","1647","40HC","CMA","XT","BK729392","50H-9193","MSC ISABELLA","8905N","VNHPH","A","CT02-C-20-4","CT02-C","gate_activity.xlsx","1647"
"GATE_OUT","2026-01-14T22:42:00.000000","CXDU1798793","327363","7905","40GP","ONE","XR","BK587173","60C-1389","EVER GIVEN","7102N","CNSHA","B","CT02-C-20-4","CT02-C","gate_activity.xlsx","7905"
"GATE_IN","2026-01-14T22:43:00.000000","HLCU2665998","828391","20322","40GP","ONE","HR","BK858615","60C-1389","MAERSK HANOI","5605N","VNHPH","B","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","20322"
"GATE_IN","2026-01-14T22:43:00.000000","MSCU2624932","796388","13818","40GP","KMT","HR","BK121693","50H-9193","KOTA GAYA","6105N","USLAX","B","CT01-B-05-2","CT01-B","gate_activity.xlsx","13818"
"GATE_IN","2026-01-14T22:52:00.000000","MSCU7774026","101187","21142","40GP","KMT","HR","BK736271","60C-1389","MSC ISABELLA","2601N","CNSHA","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","21142"
"GATE_IN","2026-01-14T22:55:00.000000","PONU6701343","472681","11552","40HC","KMT","HR","BK784597","51C-2664","KOTA GAYA","4504N","VNHPH","A","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","11552"
"GATE_OUT","2026-01-14T22:59:00.000000","HLCU4322813","483244","13799","20GP","CMA","XR","BK622378","51C-2664","MSC ISABELLA","8802N","VNHPH","B","CT03-Depot","CT03-Depot","gate_activity.xlsx","13799"
"GATE_OUT","2026-01-14T23:07:00.000000","HLCU7958588","277547","22125","40GP","ONE","XT","BK990562","60C-1389","SUNNY FREESIA","8103N","CNSHA","B","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","22125"
"GATE_OUT","2026-01-14T23:15:00.000000","TCNU9043382","308496","4084","20GP","MSC","XR","BK824079","50H-9193","EVER GIVEN","6205N","USLAX","A","CT03-A-01-1","CT03-A","gate_activity.xlsx","23242"
"GATE_OUT","2026-01-14T23:22:00.000000","HLCU2566466","285186","18324","40GP","ONE","XT","BK816623","60C-1389","KOTA GAYA","7105N","VNHPH","B","CT01-B-05-2","CT01-B","gate_activity.xlsx","24920"
"GATE_OUT","2026-01-14T23:27:00.000000","HLCU9191730","456480","2626","40GP","CMA","XT","BK525332","50H-9193","MAERSK HANOI","5101N","VNHPH","A","CT01-B-05-2","CT01-B","gate_activity.xlsx","24869"
"GATE_OUT","2026-01-14T23:30:00.000000","CXDU6486130","578474","7389","20GP","ONE","XT","BK659283","50H-9193","SUNNY FREESIA","8402N","VNHPH","B","CT01-A-12-1","CT01-A","gate_activity.xlsx","7389"
"GATE_OUT","2026-01-14T23:30:00.000000","TCNU8800828","589313","19879","20GP","KMT","XR","BK178781","60C-1389","EVER GIVEN","7304N","VNHPH","A","CT02-C-20-4","CT02-C","gate_activity.xlsx","19879"
"GATE_OUT","2026-01-14T23:30:00.000000","MSCU8784746","423808","5929","40HC","KMT","XT","BK560877","60C-1389","MSC ISABELLA","6804N","CNSHA","A","CT01-A-12-1","CT01-A","gate_activity.xlsx","5929"
"GATE_OUT","2026-01-14T23:46:00.000000","PONU1757404","663123","6370","20GP","MSC","XR","BK673659","51C-2664","MSC ISABELLA","2304N","CNSHA","A","CT01-B-05-2","CT01-B","gate_activity.xlsx","24675"
"GATE_OUT","2026-01-14T23:55:00.000000","CXDU9234884","107673","2983","40GP","CMA","XT","BK726202","60C-1389","MSC ISABELLA","4703N","CNSHA","B","CT01-B-05-2","CT01-B","gate_activity.xlsx","2983"
"GATE_IN","2026-01-15T00:11:00.000000","CXDU3575885","120640","11006","20GP","ONE","HR","BK195892","51C-2664","EVER GIVEN","4103N","USLAX","B","CT03-Depot","CT03-Depot","gate_activity.xlsx","11006"
"GATE_OUT","2026-01-15T00:15:00.000000","PONU3928441","975498","9294","40GP","MSC","XT","BK261606","60C-1389","SUNNY FREESIA","2901N","CNSHA","B","CT04-B-10-3","CT04-B","gate_activity.xlsx","24890"
"GATE_OUT","2026-01-15T00:23:00.000000","TCNU2369655","585331","1496","20GP","CMA","XT","BK863770","50H-9193","MSC ISABELLA","8505N","VNHPH","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","24744"
"GATE_OUT","2026-01-15T00:26:00.000000","TCNU8515518","359795","7185","40HC","ONE","XR","BK271690","60C-1389","MSC ISABELLA","8403N","CNSHA","B","CT01-A-12-1","CT01-A","gate_activity.xlsx","7185"
"GATE_IN","2026-01-15T00:34:00.000000","HLCU6638294","584756","2744","40GP","ONE","HR","BK968763","50H-9193","SUNNY FREESIA","3503N","CNSHA","A","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","2744"
"GATE_OUT","2026-01-15T00:38:00.000000","TCNU9016464","413921","14594","40HC","ONE","XR","BK753212","60C-1389","EVER GIVEN","4802N","VNHPH","B","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","23342"
"GATE_OUT","2026-01-15T00:38:00.000000","PONU7359342","208826","21523","40GP","KMT","XT","BK742376","50H-9193","MAERSK HANOI","5501N","CNSHA","A","CT03-A-01-1","CT03-A","gate_activity.xlsx","21523"
"GATE_OUT","2026-01-15T00:42:00.000000","MSCU8614301","285237","985","40GP","MSC","XR","BK507880","50H-9193","SUNNY FREESIA","9502N","VNHPH","B","CT04-B-10-3","CT04-B","gate_activity.xlsx","985"
"GATE_OUT","2026-01-15T00:50:00.000000","MSCU4496378","774669","16643","40HC","KMT","XR","BK188530","50H-9193","MSC ISABELLA","3805N","USLAX","A","CT02-C-20-4","CT02-C","gate_activity.xlsx","16643"
"GATE_IN","2026-01-15T00:53:00.000000","HLCU3201825","586729","14202","40HC","CMA","HR","BK797966","51C-2664","SUNNY FREESIA","2503N","VNHPH","A","CT04-B-10-3","CT04-B","gate_activity.xlsx","14202"
"GATE_IN","2026-01-15T00:54:00.000000","HLCU5938476","984228","10734","40GP","MSC","HR","BK453905","50H-9193","MAERSK HANOI","1204N","CNSHA","A","CT03-Depot","CT03-Depot","gate_activity.xlsx","10734"
"GATE_OUT","2026-01-15T00:54:00.000000","HLCU3541308","791062","13311","40GP","KMT","XR","BK364485","60C-1389","MSC ISABELLA","6703N","USLAX","A","CT01-B-05-2","CT01-B","gate_activity.xlsx","13311"
"GATE_OUT","2026-01-15T00:55:00.000000","TCNU8898317","395325","2875","40HC","ONE","XR","BK188639","51C-2664","KOTA GAYA","5003N","USLAX","A","CT04-B-10-3","CT04-B","gate_activity.xlsx","2875"
"GATE_IN","2026-01-15T01:00:00.000000","HLCU6774041","240286","9122","40HC","ONE","HR","BK808203","60C-1389","EVER GIVEN","1203N","CNSHA","B","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","9122"
"GATE_OUT","2026-01-15T01:08:00.000000","CXDU7985591","832162","1044","20GP","MSC","XR","BK964377","60C-1389","KOTA GAYA","4104N","VNHPH","B","CT01-B-05-2","CT01-B","gate_activity.xlsx","24904"
"GATE_IN","2026-01-15T01:16:00.000000","CXDU8896920","356541","4364","40GP","MSC","HR","BK136398","50H-9193","SUNNY FREESIA","7304N","USLAX","B","CT04-B-10-3","CT04-B","gate_activity.xlsx","4364"
"GATE_OUT","2026-01-15T01:19:00.000000","PONU2950282","927105","13101","40HC","MSC","XT","BK561130","60C-1389","KOTA GAYA","7002N","VNHPH","A","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","13101"
"GATE_OUT","2026-01-15T01:20:00.000000","PONU5839649","802191","1986","20GP","MSC","XT","BK337671","50H-9193","KOTA GAYA","8504N","VNHPH","A","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","24860"
"GATE_OUT","2026-01-15T01:20:00.000000","HLCU4676012","764909","10641","20GP","MSC","XR","BK342466","60C-1389","MAERSK HANOI","2801N","VNHPH","A","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","10641"
"GATE_OUT","2026-01-15T01:22:00.000000","PONU4349801","651034","259","40HC","CMA","XT","BK862492","51C-2664","SUNNY FREESIA","6402N","VNHPH","B","CT04-B-10-3","CT04-B","gate_activity.xlsx","259"
"GATE_OUT","2026-01-15T01:23:00.000000","TCNU9983372","859143","21380","40GP","CMA","XT","BK301997","51C-2664","MAERSK HANOI","8103N","VNHPH","A","CT03-A-01-1","CT03-A","gate_activity.xlsx","24685"
"GATE_OUT","2026-01-15T01:34:00.000000","CXDU4468464","523943","16507","40GP","MSC","XT","BK347069","51C-2664","MSC ISABELLA","5202N","CNSHA","A","CT03-A-01-1","CT03-A","gate_activity.xlsx","16507"
"GATE_OUT","2026-01-15T01:37:00.000000","HLCU8529136","773336","21207","20GP","MSC","XR","BK663369","60C-1389","MAERSK HANOI","6605N","VNHPH","A","CT04-B-10-3","CT04-B","gate_activity.xlsx","21207"
"GATE_OUT","2026-01-15T01:45:00.000000","MSCU8322404","326179","5049","20GP","KMT","XR","BK157156","51C-2664","MSC ISABELLA","1905N","CNSHA","B","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","5049"
"GATE_OUT","2026-01-15T01:54:00.000000","HLCU8271700","132217","16249","40HC","CMA","XR","BK618688","60C-1389","EVER GIVEN","5205N","CNSHA","A","CT01-B-05-2","CT01-B","gate_activity.xlsx","16249"
"GATE_IN","2026-01-15T02:00:00.000000","TCNU7459962","750848","19320","40HC","KMT","HR","BK658913","60C-1389","EVER GIVEN","1004N","CNSHA","A","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","19320"
"GATE_OUT","2026-01-15T02:04:00.000000","MSCU4823902","291663","14724","40GP","CMA","XT","BK143822","51C-2664","SUNNY FREESIA","4503N","USLAX","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","24886"
"GATE_OUT","2026-01-15T02:05:00.000000","MSCU7170376","509942","18997","20GP","KMT","XT","BK994684","51C-2664","KOTA GAYA","4002N","VNHPH","A","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","18997"
"GATE_OUT","2026-01-15T02:12:00.000000","HLCU7619506","221414","14966","20GP","CMA","XR","BK650474","50H-9193","SUNNY FREESIA","6803N","VNHPH","B","CT02-C-20-4","CT02-C","gate_activity.xlsx","24525"
"GATE_IN","2026-01-15T02:17:00.000000","CXDU5932919","663051","19626","40HC","KMT","HR","BK556609","60C-1389","MSC ISABELLA","1801N","USLAX","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","19626"
"GATE_OUT","2026-01-15T02:19:00.000000","PONU3088246","881057","20751","40HC","MSC","XR","BK177457","50H-9193","KOTA GAYA","6004N","VNHPH","A","CT03-Depot","CT03-Depot","gate_activity.xlsx","20751"
"GATE_OUT","2026-01-15T02:23:00.000000","PONU4406821","783331","14183","20GP","MSC","XR","BK254721","60C-1389","MSC ISABELLA","7405N","USLAX","B","CT01-A-12-1","CT01-A","gate_activity.xlsx","14183"
"GATE_OUT","2026-01-15T02:27:00.000000","TCNU8959415","639728","3058","40HC","MSC","XT","BK577026","50H-9193","MSC ISABELLA","7401N","USLAX","B","CT02-C-20-4","CT02-C","gate_activity.xlsx","23878"
"GATE_OUT","2026-01-15T02:27:00.000000","HLCU8182404","910316","17519","20GP","MSC","XR","BK218249","50H-9193","EVER GIVEN","2004N","VNHPH","B","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","17519"
"GATE_OUT","2026-01-15T02:29:00.000000","CXDU2618240","743496","453","40HC","CMA","XR","BK583598","51C-2664","MSC ISABELLA","7601N","CNSHA","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","453"
"GATE_OUT","2026-01-15T02:30:00.000000","CXDU6365134","441244","12438","20GP","KMT","XT","BK108858","51C-2664","KOTA GAYA","5101N","USLAX","B","CT04-B-10-3","CT04-B","gate_activity.xlsx","24907"
"GATE_OUT","2026-01-15T02:40:00.000000","PONU8382145","761907","17635","40GP","CMA","XT","BK455243","60C-1389","KOTA GAYA","9102N","USLAX","A","CT04-B-10-3","CT04-B","gate_activity.xlsx","17635"
"GATE_IN","2026-01-15T02:42:00.000000","PONU8348727","269508","4256","40HC","KMT","HR","BK966368","51C-2664","EVER GIVEN","7303N","CNSHA","A","CT01-A-12-1","CT01-A","gate_activity.xlsx","4256"
"GATE_OUT","2026-01-15T02:42:00.000000","TCNU2120971","663465","13601","20GP","MSC","XT","BK305135","60C-1389","MAERSK HANOI","3204N","USLAX","A","CT04-B-10-3","CT04-B","gate_activity.xlsx","13601"
"GATE_OUT","2026-01-15T02:46:00.000000","PONU7129350","247063","3567","40GP","ONE","XR","BK437454","51C-2664","SUNNY FREESIA","3001N","USLAX","A","CT03-A-01-1","CT03-A","gate_activity.xlsx","3567"
"GATE_OUT","2026-01-15T02:50:00.000000","PONU9683605","208101","18419","40GP","MSC","XR","BK755851","60C-1389","MAERSK HANOI","2805N","VNHPH","A","CT04-B-10-3","CT04-B","gate_activity.xlsx","18419"
"GATE_IN","2026-01-15T02:51:00.000000","PONU5725871","512759","3960","20GP","ONE","HR","BK504570","60C-1389","KOTA GAYA","5904N","USLAX","B","CT01-A-12-1","CT01-A","gate_activity.xlsx","3960"
"GATE_IN","2026-01-15T02:53:00.000000","MSCU6275752","434340","2326","40HC","CMA","HR","BK454641","50H-9193","MAERSK HANOI","7102N","VNHPH","B","CT04-B-10-3","CT04-B","gate_activity.xlsx","2326"
"GATE_OUT","2026-01-15T02:53:00.000000","MSCU5617164","437477","14824","20GP","CMA","XR","BK357585","51C-2664","MAERSK HANOI","7203N","CNSHA","A","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","24622"
"GATE_OUT","2026-01-15T02:54:00.000000","PONU5493240","768643","11331","40HC","CMA","XR","BK302556","51C-2664","MAERSK HANOI","3101N","VNHPH","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","11331"
"GATE_IN","2026-01-15T03:02:00.000000","CXDU8781865","140958","16112","40HC","CMA","HR","BK416963","50H-9193","SUNNY FREESIA","6405N","VNHPH","A","CT01-B-05-2","CT01-B","gate_activity.xlsx","16112"
"GATE_IN","2026-01-15T03:04:00.000000","TCNU5858352","512473","2734","40HC","CMA","HR","BK529480","50H-9193","EVER GIVEN","6101N","VNHPH","B","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","2734"
"GATE_OUT","2026-01-15T03:06:00.000000","CXDU2673482","197527","6548","20GP","CMA","XT","BK919366","60C-1389","MAERSK HANOI","9504N","CNSHA","A","CT04-B-10-3","CT04-B","gate_activity.xlsx","24882"
"GATE_OUT","2026-01-15T03:09:00.000000","HLCU1952344","217894","17103","40HC","CMA","XT","BK797971","51C-2664","MAERSK HANOI","8304N","USLAX","A","CT02-C-20-4","CT02-C","gate_activity.xlsx","17103"
"GATE_OUT","2026-01-15T03:14:00.000000","MSCU1207181","794022","9960","40HC","ONE","XR","BK779281","60C-1389","MAERSK HANOI","4905N","USLAX","B","CT04-B-10-3","CT04-B","gate_activity.xlsx","23320"
"GATE_IN","2026-01-15T03:17:00.000000","PONU6594865","330429","11734","20GP","MSC","HR","BK344980","60C-1389","MSC ISABELLA","2505N","VNHPH","B","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","11734"
"GATE_OUT","2026-01-15T03:24:00.000000","CXDU6424307","691474","22881","40HC","CMA","XR","BK514100","51C-2664","SUNNY FREESIA","4405N","VNHPH","B","CT01-A-12-1","CT01-A","gate_activity.xlsx","22881"
"GATE_OUT","2026-01-15T03:27:00.000000","PONU2170850","412776","17385","20GP","KMT","XT","BK586293","60C-1389","KOTA GAYA","8704N","CNSHA","A","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","17385"
"GATE_OUT","2026-01-15T03:36:00.000000","MSCU5682747","745516","2949","20GP","ONE","XR","BK149412","60C-1389","MSC ISABELLA","1903N","CNSHA","A","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","2949"
"GATE_OUT","2026-01-15T03:39:00.000000","TCNU2861636","707261","5917","40HC","KMT","XT","BK579265","60C-1389","KOTA GAYA","2401N","VNHPH","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","5917"
"GATE_OUT","2026-01-15T03:41:00.000000","TCNU3597836","719916","14649","20GP","KMT","XT","BK624560","51C-2664","SUNNY FREESIA","9701N","CNSHA","B","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","14649"
"GATE_OUT","2026-01-15T03:47:00.000000","PONU4752156","369261","22463","40HC","CMA","XR","BK327038","51C-2664","MSC ISABELLA","2303N","VNHPH","A","CT03-A-01-1","CT03-A","gate_activity.xlsx","22463"
"GATE_OUT","2026-01-15T03:57:00.000000","PONU3641617","108356","5560","40HC","CMA","XR","BK110694","50H-9193","SUNNY FREESIA","2205N","CNSHA","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","24280"
"GATE_IN","2026-01-15T03:59:00.000000","TCNU7498008","783668","17882","40HC","ONE","HR","BK736067","50H-9193","EVER GIVEN","8104N","VNHPH","B","CT03-Depot","CT03-Depot","gate_activity.xlsx","17882"
"GATE_IN","2026-01-15T04:12:00.000000","TCNU2441407","228102","8770","40GP","CMA","HR","BK951702","50H-9193","EVER GIVEN","7801N","USLAX","B","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","8770"
"GATE_OUT","2026-01-15T04:17:00.000000","TCNU6318638","688730","22868","40GP","MSC","XR","BK424463","50H-9193","SUNNY FREESIA","3701N","VNHPH","A","CT01-B-05-2","CT01-B","gate_activity.xlsx","24459"
"GATE_OUT","2026-01-15T04:18:00.000000","MSCU8042072","742816","16885","20GP","KMT","XR","BK549910","51C-2664","SUNNY FREESIA","4205N","VNHPH","A","CT03-A-01-1","CT03-A","gate_activity.xlsx","16885"
"GATE_OUT","2026-01-15T04:24:00.000000","MSCU2583253","642343","18099","40GP","MSC","XR","BK463076","51C-2664","SUNNY FREESIA","2202N","CNSHA","A","CT01-A-12-1","CT01-A","gate_activity.xlsx","18099"
"GATE_OUT","2026-01-15T04:25:00.000000","MSCU5925023","415556","21945","40HC","MSC","XT","BK963455","50H-9193","MSC ISABELLA","3505N","CNSHA","B","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","21945"
"GATE_OUT","2026-01-15T04:31:00.000000","CXDU1354835","130439","541","40HC","MSC","XR","BK894700","51C-2664","KOTA GAYA","8905N","USLAX","A","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","541"
"GATE_OUT","2026-01-15T04:32:00.000000","TCNU7653550","681070","21606","20GP","CMA","XR","BK970701","50H-9193","KOTA GAYA","8404N","VNHPH","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","23791"
"GATE_OUT","2026-01-15T04:38:00.000000","TCNU5471735","354696","833","40HC","KMT","XT","BK427325","50H-9193","EVER GIVEN","1204N","CNSHA","B","CT03-A-01-1","CT03-A","gate_activity.xlsx","833"
"GATE_OUT","2026-01-15T04:40:00.000000","HLCU6366908","600206","3987","40GP","MSC","XT","BK622258","51C-2664","EVER GIVEN","7802N","VNHPH","A","CT02-C-20-4","CT02-C","gate_activity.xlsx","3987"
"GATE_IN","2026-01-15T04:44:00.000000","PONU3514303","814406","9358","20GP","CMA","HR","BK798898","51C-2664","MSC ISABELLA","5705N","USLAX","B","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","9358"
"GATE_OUT","2026-01-15T04:44:00.000000","MSCU6212309","866537","517","20GP","CMA","XR","BK129583","60C-1389","SUNNY FREESIA","8502N","CNSHA","A","CT01-A-12-1","CT01-A","gate_activity.xlsx","517"
"GATE_IN","2026-01-15T04:44:00.000000","HLCU2960624","377610","22634","20GP","KMT","HR","BK872445","50H-9193","KOTA GAYA","3601N","VNHPH","A","CT04-B-10-3","CT04-B","gate_activity.xlsx","22634"
"GATE_OUT","2026-01-15T04:48:00.000000","HLCU2466166","819050","13464","40HC","KMT","XR","BK405070","51C-2664","SUNNY FREESIA","2005N","USLAX","A","CT04-B-10-3","CT04-B","gate_activity.xlsx","24528"
"GATE_OUT","2026-01-15T04:52:00.000000","HLCU3329723","886609","22230","40GP","MSC","XR","BK867327","50H-9193","KOTA GAYA","4204N","VNHPH","A","CT01-A-12-1","CT01-A","gate_activity.xlsx","24899"
"GATE_IN","2026-01-15T04:54:00.000000","MSCU5107539","234267","1312","20GP","CMA","HR","BK864036","50H-9193","MSC ISABELLA","9701N","CNSHA","B","CT03-A-01-1","CT03-A","gate_activity.xlsx","1312"
"GATE_OUT","2026-01-15T04:56:00.000000","HLCU5540368","624439","20287","40GP","MSC","XR","BK882492","50H-9193","SUNNY FREESIA","9004N","USLAX","B","CT04-B-10-3","CT04-B","gate_activity.xlsx","20287"
"GATE_IN","2026-01-15T05:03:00.000000","MSCU9440609","388507","8688","40GP","ONE","HR","BK909809","50H-9193","MAERSK HANOI","5305N","VNHPH","A","CT03-A-01-1","CT03-A","gate_activity.xlsx","8688"
"GATE_OUT","2026-01-15T05:13:00.000000","MSCU9154383","531030","21343","20GP","ONE","XR","BK905590","51C-2664","SUNNY FREESIA","9105N","VNHPH","A","CT01-A-12-1","CT01-A","gate_activity.xlsx","21343"
"GATE_IN","2026-01-15T05:28:00.000000","MSCU2121932","953785","23078","20GP","ONE","HR","BK353308","50H-9193","SUNNY FREESIA","3603N","VNHPH","A","CT03-A-01-1","CT03-A","gate_activity.xlsx","23078"
"GATE_OUT","2026-01-15T05:31:00.000000","MSCU1671911","730198","11239","40HC","MSC","XT","BK856980","50H-9193","SUNNY FREESIA","7803N","USLAX","B","CT02-C-20-4","CT02-C","gate_activity.xlsx","11239"
"GATE_OUT","2026-01-15T05:32:00.000000","TCNU1276129","880822","11119","20GP","CMA","XT","BK134009","51C-2664","MSC ISABELLA","5501N","CNSHA","B","CT04-B-10-3","CT04-B","gate_activity.xlsx","11119"
"GATE_OUT","2026-01-15T05:33:00.000000","TCNU4879954","208675","10515","40HC","MSC","XT","BK734234","50H-9193","KOTA GAYA","4802N","CNSHA","B","CT03-A-01-1","CT03-A","gate_activity.xlsx","10515"
"GATE_IN","2026-01-15T05:39:00.000000","HLCU3315937","891250","19244","40HC","MSC","HR","BK162354","50H-9193","EVER GIVEN","5501N","USLAX","A","CT01-A-12-1","CT01-A","gate_activity.xlsx","19244"
"GATE_OUT","2026-01-15T05:41:00.000000","CXDU7449680","758108","14369","40HC","KMT","XR","BK101633","50H-9193","MSC ISABELLA","3601N","VNHPH","A","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","14369"
